row,cat_id,name,bucket,confidence,frequency,threshold,total_images,num_positives,num_negatives,TP,FP,TN,FN,precision,recall,f1,weighted_f1
740,741,owl,medium,medium,c,0.41,100169,49,100120,9,13,100107,40,0.4091,0.1837,0.2535,0.3285
741,742,packet,medium,medium,c,0.37,100169,23,100146,1,716,99430,22,0.0014,0.0435,0.0027,0.0017
742,743,inkpad,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
743,744,pad,medium,medium,c,0.38,100169,62,100107,6,1794,98313,56,0.0033,0.0968,0.0064,0.0041
744,745,paddle,high,high,f,0.4,100169,118,100051,35,444,99607,83,0.0731,0.2966,0.1173,0.086
745,746,padlock,medium,medium,c,0.39,100169,99,100070,3,234,99836,96,0.0127,0.0303,0.0179,0.0143
746,747,paintbrush,medium,medium,c,0.4,100169,40,100129,1,5,100124,39,0.1667,0.025,0.0435,0.0781
747,748,painting,high,high,f,0.38,100169,1036,99133,47,254,98879,989,0.1561,0.0454,0.0703,0.1049
748,749,pajamas,high,high,f,0.4,100169,105,100064,6,224,99840,99,0.0261,0.0571,0.0358,0.0293
749,750,palette,medium,medium,c,0.35,100169,21,100148,4,6506,93642,17,0.0006,0.1905,0.0012,0.0008
750,751,pan_(for_cooking),high,high,f,0.41,100169,229,99940,21,146,99794,208,0.1257,0.0917,0.1061,0.1171
751,752,pan_(metal_container),weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
752,753,pancake,medium,medium,c,0.43,100169,72,100097,8,35,100062,64,0.186,0.1111,0.1391,0.1639
753,754,pantyhose,weak,low,r,0.45,100169,9,100160,0,0,100160,9,0.0,0.0,0.0,0.0
754,755,papaya,weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
755,756,paper_plate,high,high,f,0.36,100169,328,99841,30,1593,98248,298,0.0185,0.0915,0.0308,0.022
756,757,paper_towel,high,high,f,0.32,100169,468,99701,185,28952,70749,283,0.0063,0.3953,0.0125,0.0079
757,758,paperback_book,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
758,759,paperweight,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
759,760,parachute,medium,medium,c,0.43,100169,24,100145,1,15,100130,23,0.0625,0.0417,0.05,0.0568
760,761,parakeet,medium,medium,c,0.39,100169,11,100158,2,19,100139,9,0.0952,0.1818,0.125,0.1053
761,762,parasail_(sports),medium,medium,c,0.45,100169,72,100097,7,72,100025,65,0.0886,0.0972,0.0927,0.0902
762,763,parasol,medium,medium,c,0.39,100169,17,100152,3,412,99740,14,0.0072,0.1765,0.0139,0.0089
763,764,parchment,weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
764,765,parka,medium,medium,c,0.33,100169,17,100152,17,93884,6268,0,0.0002,1.0,0.0004,0.0002
765,766,parking_meter,high,high,f,0.45,100169,489,99680,94,53,99627,395,0.6395,0.1922,0.2956,0.4364
766,767,parrot,medium,medium,c,0.44,100169,47,100122,9,5,100117,38,0.6429,0.1915,0.2951,0.4369
767,768,passenger_car_(part_of_a_train),medium,medium,c,0.4,100169,93,100076,7,424,99652,86,0.0162,0.0753,0.0267,0.0193
768,769,passenger_ship,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
769,770,passport,medium,medium,c,0.34,100169,12,100157,6,6730,93427,6,0.0009,0.5,0.0018,0.0011
770,771,pastry,high,high,f,0.41,100169,228,99941,50,610,99331,178,0.0758,0.2193,0.1126,0.0872
771,772,patty_(food),weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
772,773,pea_(food),medium,medium,c,0.37,100169,76,100093,11,4945,95148,65,0.0022,0.1447,0.0044,0.0028
773,774,peach,medium,medium,c,0.42,100169,71,100098,3,129,99969,68,0.0227,0.0423,0.0296,0.025
774,775,peanut_butter,medium,medium,c,0.43,100169,30,100139,1,1,100138,29,0.5,0.0333,0.0625,0.1316
775,776,pear,high,high,f,0.42,100169,109,100060,8,97,99963,101,0.0762,0.0734,0.0748,0.0756
776,777,peeler_(tool_for_fruit_and_vegetables),medium,medium,c,0.36,100169,14,100155,5,20666,79489,9,0.0002,0.3571,0.0005,0.0003
777,778,wooden_leg,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
778,779,pegboard,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
779,780,pelican,medium,medium,c,0.43,100169,26,100143,5,8,100135,21,0.3846,0.1923,0.2564,0.3205
780,781,pen,high,high,f,0.39,100169,339,99830,12,111,99719,327,0.0976,0.0354,0.0519,0.0722
781,782,pencil,high,high,f,0.4,100169,153,100016,2,20,99996,151,0.0909,0.0131,0.0229,0.0415
782,783,pencil_box,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
783,784,pencil_sharpener,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
784,785,pendulum,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
785,786,penguin,medium,medium,c,0.41,100169,47,100122,5,20,100102,42,0.2,0.1064,0.1389,0.1701
786,787,pennant,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
787,788,penny_(coin),weak,low,r,0.45,100169,6,100163,0,0,100163,6,0.0,0.0,0.0,0.0
788,789,pepper,high,high,f,0.35,100169,116,100053,75,23346,76707,41,0.0032,0.6466,0.0064,0.004
789,790,pepper_mill,medium,medium,c,0.37,100169,69,100100,10,1882,98218,59,0.0053,0.1449,0.0102,0.0065
790,791,perfume,medium,medium,c,0.37,100169,13,100156,1,548,99608,12,0.0018,0.0769,0.0036,0.0023
791,792,persimmon,weak,low,r,0.45,100169,6,100163,0,9,100154,6,0.0,0.0,0.0,0.0
792,793,person,high,high,f,0.37,100169,1928,98241,146,4678,93563,1782,0.0303,0.0757,0.0432,0.0344
793,794,pet,medium,medium,c,0.41,100169,79,100090,4,116,99974,75,0.0333,0.0506,0.0402,0.0358
794,795,pew_(church_bench),medium,medium,c,0.4,100169,14,100155,6,268,99887,8,0.0219,0.4286,0.0417,0.027
795,796,phonebook,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
796,797,phonograph_record,medium,medium,c,0.4,100169,20,100149,5,137,100012,15,0.0352,0.25,0.0617,0.0425
797,798,piano,high,high,f,0.41,100169,114,100055,11,37,100018,103,0.2292,0.0965,0.1358,0.1797
798,799,pickle,high,high,f,0.4,100169,221,99948,14,191,99757,207,0.0683,0.0633,0.0657,0.0672
799,800,pickup_truck,high,high,f,0.4,100169,502,99667,75,444,99223,427,0.1445,0.1494,0.1469,0.1455
800,801,pie,medium,medium,c,0.42,100169,62,100107,6,86,100021,56,0.0652,0.0968,0.0779,0.0698
801,802,pigeon,medium,medium,c,0.44,100169,87,100082,12,17,100065,75,0.4138,0.1379,0.2069,0.2956
802,803,piggy_bank,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
803,804,pillow,high,high,f,0.39,100169,1912,98257,425,995,97262,1487,0.2993,0.2223,0.2551,0.2799
804,805,pin_(non_jewelry),weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
805,806,pineapple,high,high,f,0.43,100169,186,99983,3,36,99947,183,0.0769,0.0161,0.0267,0.0439
806,807,pinecone,medium,medium,c,0.39,100169,18,100151,3,218,99933,15,0.0136,0.1667,0.0251,0.0166
807,808,ping-pong_ball,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
808,809,pinwheel,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
809,810,tobacco_pipe,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
810,811,pipe,high,high,f,0.38,100169,1413,98756,118,1809,96947,1295,0.0612,0.0835,0.0707,0.0647
811,812,pistol,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
812,813,pita_(bread),medium,medium,c,0.38,100169,12,100157,7,4687,95470,5,0.0015,0.5833,0.003,0.0019
813,814,pitcher_(vessel_for_liquid),high,high,f,0.35,100169,248,99921,82,20713,79208,166,0.0039,0.3306,0.0078,0.0049
814,815,pitchfork,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
815,816,pizza,high,high,f,0.42,100169,1881,98288,1124,331,97957,757,0.7725,0.5976,0.6739,0.7298
816,817,place_mat,high,high,f,0.39,100169,529,99640,4,195,99445,525,0.0201,0.0076,0.011,0.0151
817,818,plate,high,high,f,0.38,100169,1932,98237,608,2142,96095,1324,0.2211,0.3147,0.2597,0.2351
818,819,platter,medium,medium,c,0.38,100169,50,100119,19,5822,94297,31,0.0033,0.38,0.0065,0.0041
819,820,playpen,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
820,821,pliers,medium,medium,c,0.38,100169,28,100141,1,58,100083,27,0.0169,0.0357,0.023,0.0189
821,822,plow_(farm_equipment),weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
822,823,plume,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
823,824,pocket_watch,weak,low,r,0.45,100169,5,100164,1,0,100164,4,1.0,0.2,0.3333,0.5556
824,825,pocketknife,medium,medium,c,0.42,100169,18,100151,1,1,100150,17,0.5,0.0556,0.1,0.1923
825,826,poker_(fire_stirring_tool),medium,medium,c,0.39,100169,14,100155,2,178,99977,12,0.0111,0.1429,0.0206,0.0136
826,827,pole,high,high,f,0.38,100169,1890,98279,115,2453,95826,1775,0.0448,0.0608,0.0516,0.0473
827,828,polo_shirt,high,high,f,0.34,100169,660,99509,164,6786,92723,496,0.0236,0.2485,0.0431,0.0288
828,829,poncho,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
829,830,pony,medium,medium,c,0.41,100169,25,100144,8,301,99843,17,0.0259,0.32,0.0479,0.0317
830,831,pool_table,weak,low,r,0.45,100169,10,100159,1,1,100158,9,0.5,0.1,0.1667,0.2778
831,832,pop_(soda),high,high,f,0.39,100169,218,99951,7,392,99559,211,0.0175,0.0321,0.0227,0.0193
832,833,postbox_(public),medium,medium,c,0.43,100169,36,100133,1,46,100087,35,0.0213,0.0278,0.0241,0.0223
833,834,postcard,medium,medium,c,0.36,100169,16,100153,1,630,99523,15,0.0016,0.0625,0.0031,0.002
834,835,poster,high,high,f,0.36,100169,808,99361,92,3281,96080,716,0.0273,0.1139,0.044,0.0322
835,836,pot,high,high,f,0.37,100169,479,99690,158,8120,91570,321,0.0191,0.3299,0.0361,0.0235
836,837,flowerpot,high,high,f,0.39,100169,1404,98765,116,993,97772,1288,0.1046,0.0826,0.0923,0.0993
837,838,potato,high,high,f,0.37,100169,307,99862,100,5036,94826,207,0.0195,0.3257,0.0367,0.024
838,839,potholder,medium,medium,c,0.36,100169,57,100112,9,8570,91542,48,0.001,0.1579,0.0021,0.0013
839,840,pottery,medium,medium,c,0.43,100169,28,100141,1,0,100141,27,1.0,0.0357,0.069,0.1562
840,841,pouch,medium,medium,c,0.38,100169,80,100089,3,577,99512,77,0.0052,0.0375,0.0091,0.0062
841,842,power_shovel,medium,medium,c,0.41,100169,11,100158,1,53,100105,10,0.0185,0.0909,0.0308,0.022
842,843,prawn,medium,medium,c,0.4,100169,92,100077,12,171,99906,80,0.0656,0.1304,0.0873,0.0728
843,844,pretzel,medium,medium,c,0.39,100169,20,100149,4,1657,98492,16,0.0024,0.2,0.0048,0.003
844,845,printer,high,high,f,0.41,100169,194,99975,11,115,99860,183,0.0873,0.0567,0.0688,0.0788
845,846,projectile_(weapon),medium,medium,c,0.38,100169,23,100146,1,223,99923,22,0.0045,0.0435,0.0081,0.0054
846,847,projector,medium,medium,c,0.41,100169,52,100117,4,104,100013,48,0.037,0.0769,0.05,0.0413
847,848,propeller,high,high,f,0.4,100169,673,99496,237,254,99242,436,0.4827,0.3522,0.4072,0.4494
848,849,prune,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
849,850,pudding,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
850,851,puffer_(fish),weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
851,852,puffin,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
852,853,pug-dog,weak,low,r,0.45,100169,8,100161,0,1,100160,8,0.0,0.0,0.0,0.0
853,854,pumpkin,medium,medium,c,0.43,100169,80,100089,6,33,100056,74,0.1538,0.075,0.1008,0.1271
854,855,puncher,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
855,856,puppet,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
856,857,puppy,medium,medium,c,0.42,100169,15,100154,1,71,100083,14,0.0139,0.0667,0.023,0.0165
857,858,quesadilla,weak,low,r,0.45,100169,2,100167,1,2,100165,1,0.3333,0.5,0.4,0.3571
858,859,quiche,weak,low,r,0.45,100169,10,100159,1,22,100137,9,0.0435,0.1,0.0606,0.049
859,860,quilt,high,high,f,0.39,100169,386,99783,100,379,99404,286,0.2088,0.2591,0.2312,0.2172
860,861,rabbit,medium,medium,c,0.42,100169,65,100104,2,6,100098,63,0.25,0.0308,0.0548,0.1031
861,862,race_car,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
862,863,racket,medium,medium,c,0.41,100169,35,100134,1,118,100016,34,0.0084,0.0286,0.013,0.0098
863,864,radar,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
864,865,radiator,high,high,f,0.42,100169,180,99989,1,0,99989,179,1.0,0.0056,0.011,0.0272
865,866,radio_receiver,medium,medium,c,0.41,100169,99,100070,1,6,100064,98,0.1429,0.0101,0.0189,0.0394
866,867,radish,medium,medium,c,0.38,100169,49,100120,13,1319,98801,36,0.0098,0.2653,0.0188,0.0121
867,868,raft,medium,medium,c,0.4,100169,28,100141,7,130,100011,21,0.0511,0.25,0.0848,0.0608
868,869,rag_doll,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
869,870,raincoat,medium,medium,c,0.39,100169,52,100117,5,296,99821,47,0.0166,0.0962,0.0283,0.0199
870,871,ram_(animal),medium,medium,c,0.41,100169,36,100133,2,24,100109,34,0.0769,0.0556,0.0645,0.0714
871,872,raspberry,medium,medium,c,0.41,100169,70,100099,4,36,100063,66,0.1,0.0571,0.0727,0.087
872,873,rat,weak,low,r,0.45,100169,6,100163,0,0,100163,6,0.0,0.0,0.0,0.0
873,874,razorblade,medium,medium,c,0.35,100169,29,100140,7,11974,88166,22,0.0006,0.2414,0.0012,0.0007
874,875,reamer_(juicer),medium,medium,c,0.4,100169,24,100145,3,118,100027,21,0.0248,0.125,0.0414,0.0295
875,876,rearview_mirror,high,high,f,0.39,100169,1115,99054,103,762,98292,1012,0.1191,0.0924,0.104,0.1126
876,877,receipt,medium,medium,c,0.42,100169,61,100108,1,0,100108,60,1.0,0.0164,0.0323,0.0769
877,878,recliner,medium,medium,c,0.43,100169,18,100151,1,51,100100,17,0.0192,0.0556,0.0286,0.0221
878,879,record_player,medium,medium,c,0.42,100169,18,100151,1,25,100126,17,0.0385,0.0556,0.0455,0.041
879,880,reflector,high,high,f,0.38,100169,665,99504,18,1265,98239,647,0.014,0.0271,0.0185,0.0155
880,881,remote_control,high,high,f,0.4,100169,1096,99073,64,254,98819,1032,0.2013,0.0584,0.0905,0.1351
881,882,rhinoceros,medium,medium,c,0.43,100169,29,100140,1,4,100136,28,0.2,0.0345,0.0588,0.102
882,883,rib_(food),weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
883,884,rifle,medium,medium,c,0.37,100169,14,100155,1,1954,98201,13,0.0005,0.0714,0.001,0.0006
884,885,ring,high,high,f,0.37,100169,1622,98547,78,1337,97210,1544,0.0551,0.0481,0.0514,0.0536
885,886,river_boat,weak,low,r,0.45,100169,2,100167,0,1,100166,2,0.0,0.0,0.0,0.0
886,887,road_map,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
887,888,robe,medium,medium,c,0.39,100169,32,100137,1,235,99902,31,0.0042,0.0312,0.0075,0.0051
888,889,rocking_chair,medium,medium,c,0.41,100169,55,100114,3,105,100009,52,0.0278,0.0545,0.0368,0.0308
889,890,rodent,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
890,891,roller_skate,weak,low,r,0.45,100169,10,100159,0,72,100087,10,0.0,0.0,0.0,0.0
891,892,Rollerblade,weak,low,r,0.45,100169,10,100159,0,2,100157,10,0.0,0.0,0.0,0.0
892,893,rolling_pin,medium,medium,c,0.34,100169,47,100122,32,51355,48767,15,0.0006,0.6809,0.0012,0.0008
893,894,root_beer,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
894,895,router_(computer_equipment),medium,medium,c,0.42,100169,29,100140,1,19,100121,28,0.05,0.0345,0.0408,0.0459
895,896,rubber_band,high,high,f,0.34,100169,342,99827,137,28454,71373,205,0.0048,0.4006,0.0095,0.006
896,897,runner_(carpet),medium,medium,c,0.36,100169,25,100144,7,22055,78089,18,0.0003,0.28,0.0006,0.0004
897,898,plastic_bag,high,high,f,0.36,100169,1469,98700,146,2287,96413,1323,0.06,0.0994,0.0748,0.0652
898,899,saddle_(on_an_animal),high,high,f,0.39,100169,521,99648,154,388,99260,367,0.2841,0.2956,0.2897,0.2864
899,900,saddle_blanket,high,high,f,0.36,100169,347,99822,121,4396,95426,226,0.0268,0.3487,0.0498,0.0329
900,901,saddlebag,medium,medium,c,0.36,100169,35,100134,11,3272,96862,24,0.0034,0.3143,0.0066,0.0042
901,902,safety_pin,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
902,903,sail,high,high,f,0.4,100169,207,99962,64,79,99883,143,0.4476,0.3092,0.3657,0.4108
903,904,salad,high,high,f,0.44,100169,108,100061,4,25,100036,104,0.1379,0.037,0.0584,0.0893
904,905,salad_plate,weak,low,r,0.45,100169,2,100167,0,4,100163,2,0.0,0.0,0.0,0.0
905,906,salami,medium,medium,c,0.43,100169,34,100135,2,30,100105,32,0.0625,0.0588,0.0606,0.0617
906,907,salmon_(fish),medium,medium,c,0.4,100169,12,100157,2,87,100070,10,0.0225,0.1667,0.0396,0.0272
907,908,salmon_(food),weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
908,909,salsa,medium,medium,c,0.39,100169,13,100156,3,273,99883,10,0.0109,0.2308,0.0208,0.0134
909,910,saltshaker,high,high,f,0.36,100169,361,99808,109,12309,87499,252,0.0088,0.3019,0.0171,0.0109
910,911,sandal_(type_of_shoe),high,high,f,0.37,100169,1023,99146,62,1464,97682,961,0.0406,0.0606,0.0486,0.0435
911,912,sandwich,high,high,f,0.42,100169,782,99387,341,514,98873,441,0.3988,0.4361,0.4166,0.4058
912,913,satchel,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
913,914,saucepan,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
914,915,saucer,high,high,f,0.39,100169,247,99922,10,186,99736,237,0.051,0.0405,0.0451,0.0485
915,916,sausage,high,high,f,0.41,100169,221,99948,28,620,99328,193,0.0432,0.1267,0.0644,0.0498
916,917,sawhorse,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
917,918,saxophone,weak,low,r,0.45,100169,8,100161,1,0,100161,7,1.0,0.125,0.2222,0.4167
918,919,scale_(measuring_instrument),high,high,f,0.39,100169,158,100011,1,19,99992,157,0.05,0.0063,0.0112,0.021
919,920,scarecrow,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
920,921,scarf,high,high,f,0.37,100169,752,99417,35,950,98467,717,0.0355,0.0465,0.0403,0.0373
921,922,school_bus,medium,medium,c,0.46,100169,64,100105,20,23,100082,44,0.4651,0.3125,0.3738,0.4237
922,923,scissors,high,high,f,0.39,100169,707,99462,93,107,99355,614,0.465,0.1315,0.2051,0.3086
923,924,scoreboard,high,high,f,0.41,100169,143,100026,5,32,99994,138,0.1351,0.035,0.0556,0.0859
924,925,scraper,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
925,926,screwdriver,medium,medium,c,0.42,100169,49,100120,1,21,100099,48,0.0455,0.0204,0.0282,0.0365
926,927,scrubbing_brush,high,high,f,0.37,100169,126,100043,5,1558,98485,121,0.0032,0.0397,0.0059,0.0039
927,928,sculpture,medium,medium,c,0.41,100169,76,100093,4,34,100059,72,0.1053,0.0526,0.0702,0.0877
928,929,seabird,medium,medium,c,0.4,100169,11,100158,2,108,100050,9,0.0182,0.1818,0.0331,0.0222
929,930,seahorse,medium,medium,c,0.4,100169,11,100158,1,20,100138,10,0.0476,0.0909,0.0625,0.0526
930,931,seaplane,weak,low,r,0.45,100169,4,100165,1,3,100162,3,0.25,0.25,0.25,0.25
931,932,seashell,medium,medium,c,0.36,100169,39,100130,6,1777,98353,33,0.0034,0.1538,0.0066,0.0042
932,933,sewing_machine,medium,medium,c,0.43,100169,11,100158,1,6,100152,10,0.1429,0.0909,0.1111,0.1282
933,934,shaker,medium,medium,c,0.33,100169,13,100156,10,61304,38852,3,0.0002,0.7692,0.0003,0.0002
934,935,shampoo,medium,medium,c,0.4,100169,91,100078,7,174,99904,84,0.0387,0.0769,0.0515,0.0429
935,936,shark,medium,medium,c,0.42,100169,14,100155,1,2,100153,13,0.3333,0.0714,0.1176,0.1923
936,937,sharpener,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
937,938,Sharpie,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
938,939,shaver_(electric),weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
939,940,shaving_cream,medium,medium,c,0.43,100169,18,100151,1,11,100140,17,0.0833,0.0556,0.0667,0.0758
940,941,shawl,weak,low,r,0.45,100169,9,100160,0,0,100160,9,0.0,0.0,0.0,0.0
941,942,shears,weak,low,r,0.45,100169,6,100163,0,0,100163,6,0.0,0.0,0.0,0.0
942,943,sheep,high,high,f,0.42,100169,951,99218,479,122,99096,472,0.797,0.5037,0.6173,0.7139
943,944,shepherd_dog,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
944,945,sherbert,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
945,946,shield,medium,medium,c,0.37,100169,19,100150,2,700,99450,17,0.0028,0.1053,0.0055,0.0035
946,947,shirt,high,high,f,0.36,100169,1942,98227,192,3348,94879,1750,0.0542,0.0989,0.07,0.0596
947,948,shoe,high,high,f,0.37,100169,1916,98253,338,3246,95007,1578,0.0943,0.1764,0.1229,0.104
948,949,shopping_bag,high,high,f,0.43,100169,139,100030,3,9,100021,136,0.25,0.0216,0.0397,0.0802
949,950,shopping_cart,medium,medium,c,0.45,100169,43,100126,3,1,100125,40,0.75,0.0698,0.1277,0.2542
950,951,short_pants,high,high,f,0.37,100169,1969,98200,170,3403,94797,1799,0.0476,0.0863,0.0613,0.0523
951,952,shot_glass,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
952,953,shoulder_bag,high,high,f,0.41,100169,134,100035,1,71,99964,133,0.0139,0.0075,0.0097,0.0118
953,954,shovel,medium,medium,c,0.41,100169,74,100095,1,71,100024,73,0.0139,0.0135,0.0137,0.0138
954,955,shower_head,high,high,f,0.39,100169,381,99788,163,1495,98293,218,0.0983,0.4278,0.1599,0.1162
955,956,shower_cap,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
956,957,shower_curtain,high,high,f,0.41,100169,381,99788,63,109,99679,318,0.3663,0.1654,0.2278,0.2947
957,958,shredder_(for_paper),weak,low,r,0.45,100169,6,100163,0,0,100163,6,0.0,0.0,0.0,0.0
958,959,signboard,high,high,f,0.35,100169,1826,98343,397,4163,94180,1429,0.0871,0.2174,0.1243,0.0989
959,960,silo,medium,medium,c,0.41,100169,28,100141,2,3,100138,26,0.4,0.0714,0.1212,0.2083
960,961,sink,high,high,f,0.41,100169,1635,98534,701,1321,97213,934,0.3467,0.4287,0.3834,0.3605
961,962,skateboard,high,high,f,0.4,100169,1967,98202,1326,808,97394,641,0.6214,0.6741,0.6467,0.6312
962,963,skewer,medium,medium,c,0.38,100169,16,100153,9,4915,95238,7,0.0018,0.5625,0.0036,0.0023
963,964,ski,high,high,f,0.39,100169,1926,98243,1672,1663,96580,254,0.5013,0.8681,0.6356,0.5476
964,965,ski_boot,high,high,f,0.4,100169,1789,98380,1150,1289,97091,639,0.4715,0.6428,0.544,0.4981
965,966,ski_parka,high,high,f,0.4,100169,401,99768,296,2067,97701,105,0.1253,0.7382,0.2142,0.1502
966,967,ski_pole,high,high,f,0.4,100169,1968,98201,1352,1220,96981,616,0.5257,0.687,0.5956,0.5516
967,968,skirt,high,high,f,0.38,100169,1167,99002,68,548,98454,1099,0.1104,0.0583,0.0763,0.0936
968,969,skullcap,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
969,970,sled,medium,medium,c,0.42,100169,56,100113,4,54,100059,52,0.069,0.0714,0.0702,0.0694
970,971,sleeping_bag,medium,medium,c,0.39,100169,17,100152,6,2094,98058,11,0.0029,0.3529,0.0057,0.0036
971,972,sling_(bandage),weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
972,973,slipper_(footwear),medium,medium,c,0.42,100169,58,100111,1,2,100109,57,0.3333,0.0172,0.0328,0.0714
973,974,smoothie,weak,low,r,0.45,100169,9,100160,0,0,100160,9,0.0,0.0,0.0,0.0
974,975,snake,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
975,976,snowboard,high,high,f,0.43,100169,1124,99045,412,244,98801,712,0.628,0.3665,0.4629,0.5496
976,977,snowman,medium,medium,c,0.46,100169,31,100138,3,3,100135,28,0.5,0.0968,0.1622,0.2727
977,978,snowmobile,medium,medium,c,0.46,100169,16,100153,1,3,100150,15,0.25,0.0625,0.1,0.1562
978,979,soap,high,high,f,0.37,100169,491,99678,100,1965,97713,391,0.0484,0.2037,0.0782,0.0571
979,980,soccer_ball,high,high,f,0.41,100169,432,99737,126,345,99392,306,0.2675,0.2917,0.2791,0.272
980,981,sock,high,high,f,0.34,100169,1945,98224,1065,28374,69850,880,0.0362,0.5476,0.0679,0.0445
981,982,sofa,high,high,f,0.41,100169,1899,98270,383,453,97817,1516,0.4581,0.2017,0.2801,0.3652
982,983,softball,weak,low,r,0.45,100169,5,100164,0,30,100134,5,0.0,0.0,0.0,0.0
983,984,solar_array,medium,medium,c,0.38,100169,28,100141,1,115,100026,27,0.0086,0.0357,0.0139,0.0102
984,985,sombrero,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
985,986,soup,high,high,f,0.42,100169,146,100023,20,32,99991,126,0.3846,0.137,0.202,0.2825
986,987,soup_bowl,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
