lvis_row,cat_id,name,ram_row,ram_tag,bucket,frequency,target,threshold,subset_total,num_positives,num_negatives,TP,FP,TN,FN,precision,recall,target_met,best_precision,reason
1082,1083,thermostat,4140,thermostat,high,f,0.85,0.34,276,138,138,49,8,130,89,0.8596,0.3551,1,0.875,ok
1083,1084,thimble,4142,thimble,weak,r,0.85,,,4,,,,,,,,0,,low_gt
1084,1085,thread,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1085,1086,thumbtack,1398,drawing pin,medium,c,0.85,0.35,52,26,26,12,1,25,14,0.9231,0.4615,1,0.9231,ok
1086,1087,tiara,4153,tiara,medium,c,0.85,0.315,50,25,25,24,4,21,1,0.8571,0.96,1,1.0,ok
1087,1088,tiger,4159,tiger,medium,c,0.85,,66,33,33,,,,,,,0,0.7222,unreachable
1088,1089,tights_(clothing),2428,tights,medium,c,0.85,0.375,74,37,37,6,1,36,31,0.8571,0.1622,1,0.8571,ok
1089,1090,timer,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1090,1091,tinfoil,4166,tinfoil,high,f,0.85,,540,270,270,,,,,,,0,0.5984,unreachable
1091,1092,tinsel,4167,tinsel,medium,c,0.85,,,12,,,,,,,,0,,low_gt
1092,1093,tissue_paper,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1093,1094,toast_(food),4171,toast,medium,c,0.85,0.365,82,41,41,31,5,36,10,0.8611,0.7561,1,1.0,ok
1094,1095,toaster,4172,toaster,high,f,0.85,0.375,448,224,224,70,12,212,154,0.8537,0.3125,1,0.9,ok
1095,1096,toaster_oven,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1096,1097,toilet,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1097,1098,toilet_tissue,336,toilet paper,high,f,0.85,0.33,2042,1021,1021,987,163,858,34,0.8583,0.9667,1,1.0,ok
1098,1099,tomato,4182,tomato,high,f,0.85,0.34,2426,1213,1213,774,136,1077,439,0.8505,0.6381,1,0.9352,ok
1099,1100,tongs,4187,tongs,high,f,0.85,,344,172,172,,,,,,,0,0.6667,unreachable
1100,1101,toolbox,4189,toolbox,medium,c,0.85,0.36,56,28,28,6,1,27,22,0.8571,0.2143,1,0.8571,ok
1101,1102,toothbrush,4190,toothbrush,high,f,0.85,0.355,1490,745,745,561,73,672,184,0.8849,0.753,1,1.0,ok
1102,1103,toothpaste,4191,toothpaste,high,f,0.85,0.325,374,187,187,172,28,159,15,0.86,0.9198,1,1.0,ok
1103,1104,toothpick,4192,toothpick,high,f,0.85,,294,147,147,,,,,,,0,0.6567,unreachable
1104,1105,cover,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1105,1106,tortilla,4197,tortilla,medium,c,0.85,0.355,68,34,34,31,5,29,3,0.8611,0.9118,1,1.0,ok
1106,1107,tow_truck,4211,tow truck,medium,c,0.85,0.325,82,41,41,40,6,35,1,0.8696,0.9756,1,1.0,ok
1107,1108,towel,4212,towel,high,f,0.85,0.38,1272,636,636,50,7,629,586,0.8772,0.0786,1,0.9,ok
1108,1109,towel_rack,4213,towel bar,high,f,0.85,0.355,1140,570,570,494,75,495,76,0.8682,0.8667,1,1.0,ok
1109,1110,toy,4218,toy,high,f,0.85,0.37,2298,1149,1149,721,118,1031,428,0.8594,0.6275,1,1.0,ok
1110,1111,tractor_(farm_equipment),4223,tractor,medium,c,0.85,0.33,122,61,61,39,5,56,22,0.8864,0.6393,1,1.0,ok
1111,1112,traffic_light,3915,traffic light,high,f,0.85,0.33,3780,1890,1890,1673,278,1612,217,0.8575,0.8852,1,1.0,ok
1112,1113,dirt_bike,1332,dirt bike,medium,c,0.85,,,18,,,,,,,,0,,low_gt
1113,1114,trailer_truck,4234,trailer truck,high,f,0.85,0.32,286,143,143,119,20,123,24,0.8561,0.8322,1,1.0,ok
1114,1115,train_(railroad_vehicle),4235,train,high,f,0.85,0.345,3034,1517,1517,1470,222,1295,47,0.8688,0.969,1,1.0,ok
1115,1116,trampoline,4246,trampoline,weak,r,0.85,,,7,,,,,,,,0,,low_gt
1116,1117,tray,4250,tray,high,f,0.85,0.38,1886,943,943,185,30,913,758,0.8605,0.1962,1,1.0,ok
1117,1118,trench_coat,87,trench coat,weak,r,0.85,,,6,,,,,,,,0,,low_gt
1118,1119,triangle_(musical_instrument),4261,triangle,weak,r,0.85,,,1,,,,,,,,0,,low_gt
1119,1120,tricycle,4266,tricycle,medium,c,0.85,,,11,,,,,,,,0,,low_gt
1120,1121,tripod,4269,tripod,high,f,0.85,0.37,202,101,101,24,3,98,77,0.8889,0.2376,1,1.0,ok
1121,1122,trousers,2917,pants,high,f,0.85,,3818,1909,1909,,,,,,,0,0.6608,unreachable
1122,1123,truck,4276,truck,high,f,0.85,0.35,1600,800,800,466,72,728,334,0.8662,0.5825,1,1.0,ok
1123,1124,truffle_(chocolate),902,truffle,weak,r,0.85,,,1,,,,,,,,0,,low_gt
1124,1125,trunk,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1125,1126,vat,,,weak,r,0.85,,,,,,,,,,,0,,unmapped
1126,1127,turban,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1127,1128,turkey_(food),4286,turkey,medium,c,0.85,0.36,62,31,31,18,2,29,13,0.9,0.5806,1,1.0,ok
1128,1129,turnip,4288,turnip,weak,r,0.85,,,7,,,,,,,,0,,low_gt
1129,1130,turtle,4291,turtle,medium,c,0.85,,,20,,,,,,,,0,,low_gt
1130,1131,turtleneck_(clothing),3157,polo neck,medium,c,0.85,,,11,,,,,,,,0,,low_gt
1131,1132,typewriter,4308,typewriter,medium,c,0.85,,,13,,,,,,,,0,,low_gt
1132,1133,umbrella,4311,umbrella,high,f,0.85,0.355,3848,1924,1924,1241,190,1734,683,0.8672,0.645,1,0.9907,ok
1133,1134,underwear,4312,underclothes,high,f,0.85,0.35,226,113,113,53,8,105,60,0.8689,0.469,1,0.9355,ok
1134,1135,unicycle,,,weak,r,0.85,,,,,,,,,,,0,,unmapped
1135,1136,urinal,4320,urinal,high,f,0.85,0.335,278,139,139,137,23,116,2,0.8562,0.9856,1,1.0,ok
1136,1137,urn,4321,urn,medium,c,0.85,,,12,,,,,,,,0,,low_gt
1137,1138,vacuum_cleaner,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1138,1139,vase,4333,vase,high,f,0.85,0.335,3732,1866,1866,1233,186,1680,633,0.8689,0.6608,1,1.0,ok
1139,1140,vending_machine,4345,vending machine,medium,c,0.85,0.335,94,47,47,17,3,44,30,0.85,0.3617,1,1.0,ok
1140,1141,vent,4347,vent,high,f,0.85,,2936,1468,1468,,,,,,,0,0.7609,unreachable
1141,1142,vest,4350,vest,high,f,0.85,0.37,1458,729,729,46,8,721,683,0.8519,0.0631,1,0.8571,ok
1142,1143,videotape,4358,videotape,medium,c,0.85,0.375,48,24,24,6,1,23,18,0.8571,0.25,1,0.8571,ok
1143,1144,vinegar,4364,vinegar,weak,r,0.85,,,1,,,,,,,,0,,low_gt
1144,1145,violin,4368,violin,weak,r,0.85,,,10,,,,,,,,0,,low_gt
1145,1146,vodka,4373,vodka,weak,r,0.85,,,3,,,,,,,,0,,low_gt
1146,1147,volleyball,4375,volleyball,medium,c,0.85,,,14,,,,,,,,0,,low_gt
1147,1148,vulture,4380,vulture,weak,r,0.85,,,4,,,,,,,,0,,low_gt
1148,1149,waffle,4381,waffle,medium,c,0.85,0.34,58,29,29,28,4,25,1,0.875,0.9655,1,1.0,ok
1149,1150,waffle_iron,4382,waffle iron,weak,r,0.85,,,4,,,,,,,,0,,low_gt
1150,1151,wagon,4383,wagon,medium,c,0.85,0.35,140,70,70,53,8,62,17,0.8689,0.7571,1,1.0,ok
1151,1152,wagon_wheel,4384,wagon wheel,medium,c,0.85,0.335,92,46,46,33,5,41,13,0.8684,0.7174,1,1.0,ok
1152,1153,walking_stick,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1153,1154,wall_clock,4392,wall clock,medium,c,0.85,0.34,96,48,48,22,3,45,26,0.88,0.4583,1,1.0,ok
1154,1155,wall_socket,2883,electric outlet,high,f,0.85,0.385,3710,1855,1855,55,8,1847,1800,0.873,0.0296,1,0.9286,ok
1155,1156,wallet,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1156,1157,walrus,4395,walrus,weak,r,0.85,,,1,,,,,,,,0,,low_gt
1157,1158,wardrobe,,,weak,r,0.85,,,,,,,,,,,0,,unmapped
1158,1159,washbasin,307,basin,weak,r,0.85,,,10,,,,,,,,0,,low_gt
1159,1160,automatic_washer,4406,washing machine,medium,c,0.85,0.34,108,54,54,46,6,48,8,0.8846,0.8519,1,1.0,ok
1160,1161,watch,4410,watch,high,f,0.85,,3844,1922,1922,,,,,,,0,0.6369,unreachable
1161,1162,water_bottle,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1162,1163,water_cooler,4414,water cooler,medium,c,0.85,,62,31,31,,,,,,,0,0.5714,unreachable
1163,1164,water_faucet,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1164,1165,water_heater,4417,water heater,weak,r,0.85,,,7,,,,,,,,0,,low_gt
1165,1166,water_jug,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1166,1167,water_gun,3846,water gun,weak,r,0.85,,,1,,,,,,,,0,,low_gt
1167,1168,water_scooter,,,medium,c,0.85,,,,,,,,,,,0,,unmapped
1168,1169,water_ski,4423,water ski,medium,c,0.85,0.33,100,50,50,49,8,42,1,0.8596,0.98,1,1.0,ok
1169,1170,water_tower,4426,water tower,medium,c,0.85,0.355,90,45,45,6,1,44,39,0.8571,0.1333,1,0.8571,ok
1170,1171,watering_can,4431,watering can,medium,c,0.85,0.335,56,28,28,18,3,25,10,0.8571,0.6429,1,1.0,ok
1171,1172,watermelon,4433,watermelon,high,f,0.85,0.37,228,114,114,24,4,110,90,0.8571,0.2105,1,1.0,ok
1172,1173,weathervane,4441,vane,high,f,0.85,,386,193,193,,,,,,,0,0.7049,unreachable
1173,1174,webcam,4443,webcam,medium,c,0.85,0.37,42,21,21,18,3,18,3,0.8571,0.8571,1,0.9231,ok
1174,1175,wedding_cake,4447,wedding cake,medium,c,0.85,0.295,182,91,91,91,16,75,0,0.8505,1.0,1,1.0,ok
1175,1176,wedding_ring,4445,wedding ring,medium,c,0.85,0.32,62,31,31,11,1,30,20,0.9167,0.3548,1,1.0,ok
1176,1177,wet_suit,4465,wet suit,high,f,0.85,0.36,2938,1469,1469,664,117,1352,805,0.8502,0.452,1,0.875,ok
1177,1178,wheel,4472,wheel,high,f,0.85,0.37,3848,1924,1924,383,64,1860,1541,0.8568,0.1991,1,1.0,ok
1178,1179,wheelchair,4473,wheelchair,medium,c,0.85,0.34,174,87,87,41,6,81,46,0.8723,0.4713,1,1.0,ok
1179,1180,whipped_cream,4475,whipped cream,medium,c,0.85,0.345,154,77,77,72,12,65,5,0.8571,0.9351,1,1.0,ok
1180,1181,whistle,4479,whistle,medium,c,0.85,,,11,,,,,,,,0,,low_gt
1181,1182,wig,4487,wig,medium,c,0.85,0.355,94,47,47,23,4,43,24,0.8519,0.4894,1,1.0,ok
1182,1183,wind_chime,4497,wind chime,medium,c,0.85,0.355,42,21,21,6,1,20,15,0.8571,0.2857,1,0.8571,ok
1183,1184,windmill,4500,windmill,medium,c,0.85,0.325,94,47,47,24,4,43,23,0.8571,0.5106,1,1.0,ok
1184,1185,window_box_(for_plants),4502,window box,medium,c,0.85,0.37,140,70,70,13,2,68,57,0.8667,0.1857,1,0.9,ok
1185,1186,windshield_wiper,4508,wiper,high,f,0.85,,3676,1838,1838,,,,,,,0,0.5036,unreachable
1186,1187,windsock,32,air sock,medium,c,0.85,,,19,,,,,,,,0,,low_gt
1187,1188,wine_bottle,4511,wine bottle,high,f,0.85,0.31,1062,531,531,325,52,479,206,0.8621,0.6121,1,1.0,ok
1188,1189,wine_bucket,4512,wine cooler,medium,c,0.85,,,11,,,,,,,,0,,low_gt
1189,1190,wineglass,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1190,1191,blinder_(for_horses),,,high,f,0.85,,,,,,,,,,,0,,unmapped
1191,1192,wok,4530,wok,medium,c,0.85,0.37,52,26,26,22,3,23,4,0.88,0.8462,1,0.9286,ok
1192,1193,wolf,4531,wolf,weak,r,0.85,,,5,,,,,,,,0,,low_gt
1193,1194,wooden_spoon,4538,wooden spoon,medium,c,0.85,0.32,112,56,56,30,5,51,26,0.8571,0.5357,1,0.9545,ok
1194,1195,wreath,1838,wreath,medium,c,0.85,0.32,146,73,73,43,7,66,30,0.86,0.589,1,1.0,ok
1195,1196,wrench,3796,wrench,medium,c,0.85,,64,32,32,,,,,,,0,0.8333,unreachable
1196,1197,wristband,4559,wristband,high,f,0.85,,256,128,128,,,,,,,0,0.7692,unreachable
1197,1198,wristlet,,,high,f,0.85,,,,,,,,,,,0,,unmapped
1198,1199,yacht,4565,yacht,medium,c,0.85,,,12,,,,,,,,0,,low_gt
1199,1200,yogurt,4571,yoghurt,medium,c,0.85,0.355,104,52,52,30,5,47,22,0.8571,0.5769,1,1.0,ok
1200,1201,yoke_(animal_equipment),4572,yoke,medium,c,0.85,,,11,,,,,,,,0,,low_gt
1201,1202,zebra,4577,zebra,high,f,0.85,0.33,3348,1674,1674,1659,252,1422,15,0.8681,0.991,1,1.0,ok
1202,1203,zucchini,1153,courgette,medium,c,0.85,0.36,162,81,81,51,4,77,30,0.9273,0.6296,1,1.0,ok
0,1,aerosol_can,26,spray can,medium,c,0.9,,128,64,64,,,,,,,0,0.6875,unreachable
1,2,air_conditioner,30,air conditioner,high,f,0.9,,728,364,364,,,,,,,0,0.7097,unreachable
2,3,airplane,,,high,f,0.9,,,,,,,,,,,0,,unmapped
3,4,alarm_clock,48,alarm clock,high,f,0.9,0.345,298,149,149,49,5,144,100,0.9074,0.3289,1,1.0,ok
4,5,alcohol,52,alcohol,medium,c,0.9,0.365,58,29,29,21,2,27,8,0.913,0.7241,1,1.0,ok
5,6,alligator,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
6,7,almond,56,almond,medium,c,0.9,0.375,118,59,59,5,0,59,54,1.0,0.0847,1,1.0,ok
7,8,ambulance,64,ambulance,medium,c,0.9,0.325,44,22,22,16,1,21,6,0.9412,0.7273,1,1.0,ok
8,9,amplifier,69,amplifier,medium,c,0.9,,,12,,,,,,,,0,,low_gt
9,10,anklet,85,anklet,medium,c,0.9,,56,28,28,,,,,,,0,0.75,unreachable
10,11,antenna,24,antenna,high,f,0.9,,1010,505,505,,,,,,,0,0.7923,unreachable
11,12,apple,101,apple,high,f,0.9,0.36,2414,1207,1207,705,67,1140,502,0.9132,0.5841,1,1.0,ok
12,13,applesauce,105,applesauce,weak,r,0.9,,,4,,,,,,,,0,,low_gt
13,14,apricot,109,apricot,weak,r,0.9,,,10,,,,,,,,0,,low_gt
14,15,apron,110,apron,high,f,0.9,0.385,1000,500,500,12,1,499,488,0.9231,0.024,1,1.0,ok
15,16,aquarium,112,aquarium,medium,c,0.9,0.305,66,33,33,27,3,30,6,0.9,0.8182,1,1.0,ok
16,17,arctic_(type_of_shoe),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
17,18,armband,131,armband,medium,c,0.9,,88,44,44,,,,,,,0,0.6667,unreachable
18,19,armchair,132,armchair,high,f,0.9,0.365,1122,561,561,274,29,532,287,0.9043,0.4884,1,1.0,ok
19,20,armoire,133,armoire,weak,r,0.9,,,8,,,,,,,,0,,low_gt
20,21,armor,134,armor,weak,r,0.9,,,9,,,,,,,,0,,low_gt
21,22,artichoke,148,artichoke,medium,c,0.9,0.36,66,33,33,14,1,32,19,0.9333,0.4242,1,1.0,ok
22,23,trash_can,,,high,f,0.9,,,,,,,,,,,0,,unmapped
23,24,ashtray,154,ashtray,medium,c,0.9,,196,98,98,,,,,,,0,0.7895,unreachable
24,25,asparagus,156,asparagus,medium,c,0.9,0.335,140,70,70,60,6,64,10,0.9091,0.8571,1,1.0,ok
25,26,atomizer,3830,spray,medium,c,0.9,,92,46,46,,,,,,,0,0.8333,unreachable
26,27,avocado,199,avocado,high,f,0.9,0.37,234,117,117,45,5,112,72,0.9,0.3846,1,0.9524,ok
27,28,award,200,award,medium,c,0.9,,82,41,41,,,,,,,0,0.8889,unreachable
28,29,awning,,,high,f,0.9,,,,,,,,,,,0,,unmapped
29,30,ax,204,ax,weak,r,0.9,,,7,,,,,,,,0,,low_gt
30,31,baboon,206,baboon,weak,r,0.9,,,1,,,,,,,,0,,low_gt
31,32,baby_buggy,209,baby carriage,high,f,0.9,0.395,628,314,314,7,0,314,307,1.0,0.0223,1,1.0,ok
32,33,basketball_backboard,311,basketball backboard,medium,c,0.9,0.34,62,31,31,18,2,29,13,0.9,0.5806,1,1.0,ok
33,34,backpack,218,backpack,high,f,0.9,0.38,3810,1905,1905,173,19,1886,1732,0.901,0.0908,1,1.0,ok
34,35,handbag,2014,handbag,high,f,0.9,,3718,1859,1859,,,,,,,0,0.8195,unreachable
35,36,suitcase,2500,luggage,high,f,0.9,0.35,3246,1623,1623,1213,123,1500,410,0.9079,0.7474,1,1.0,ok
36,37,bagel,227,bagel,medium,c,0.9,0.36,94,47,47,40,4,43,7,0.9091,0.8511,1,1.0,ok
37,38,bagpipe,228,bagpipe,weak,r,0.9,,,3,,,,,,,,0,,low_gt
38,39,baguet,229,baguette,weak,r,0.9,,,3,,,,,,,,0,,low_gt
39,40,bait,230,bait,weak,r,0.9,,,1,,,,,,,,0,,low_gt
40,41,ball,239,ball,high,f,0.9,0.405,610,305,305,13,0,305,292,1.0,0.0426,1,1.0,ok
41,42,ballet_skirt,244,ballet skirt,weak,r,0.9,,,6,,,,,,,,0,,low_gt
42,43,balloon,245,balloon,high,f,0.9,0.355,420,210,210,59,4,206,151,0.9365,0.281,1,1.0,ok
43,44,bamboo,249,bamboo,medium,c,0.9,0.355,72,36,36,11,1,35,25,0.9167,0.3056,1,1.0,ok
44,45,banana,251,banana,high,f,0.9,0.36,3574,1787,1787,1114,120,1667,673,0.9028,0.6234,1,1.0,ok
45,46,Band_Aid,256,band aid,medium,c,0.9,,,17,,,,,,,,0,,low_gt
46,47,bandage,257,bandage,medium,c,0.9,0.365,102,51,51,7,0,51,44,1.0,0.1373,1,1.0,ok
47,48,bandanna,,,high,f,0.9,,,,,,,,,,,0,,unmapped
48,49,banjo,263,banjo,weak,r,0.9,,,3,,,,,,,,0,,low_gt
49,50,banner,268,banner,high,f,0.9,0.39,2940,1470,1470,9,1,1469,1461,0.9,0.0061,1,1.0,ok
50,51,barbell,279,barbell,weak,r,0.9,,,3,,,,,,,,0,,low_gt
51,52,barge,283,barge,weak,r,0.9,,,2,,,,,,,,0,,low_gt
52,53,barrel,290,barrel,high,f,0.9,0.385,372,186,186,10,1,185,176,0.9091,0.0538,1,1.0,ok
53,54,barrette,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
54,55,barrow,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
55,56,baseball_base,296,baseball base,high,f,0.9,0.33,606,303,303,302,32,271,1,0.9042,0.9967,1,1.0,ok
56,57,baseball,295,baseball,high,f,0.9,0.345,1476,738,738,696,71,667,42,0.9074,0.9431,1,1.0,ok
57,58,baseball_bat,297,baseball bat,high,f,0.9,0.335,3598,1799,1799,1674,154,1645,125,0.9158,0.9305,1,1.0,ok
58,59,baseball_cap,2281,jockey cap,high,f,0.9,0.405,3868,1934,1934,9,1,1933,1925,0.9,0.0047,1,0.9,ok
59,60,baseball_glove,301,baseball glove,high,f,0.9,0.325,3218,1609,1609,1550,163,1446,59,0.9048,0.9633,1,1.0,ok
60,61,basket,308,basket,high,f,0.9,0.395,3244,1622,1622,14,0,1622,1608,1.0,0.0086,1,1.0,ok
61,62,basketball,310,basketball,medium,c,0.9,0.385,82,41,41,22,1,40,19,0.9565,0.5366,1,1.0,ok
62,63,bass_horn,321,bass horn,weak,r,0.9,,,4,,,,,,,,0,,low_gt
63,64,bat_(animal),323,bat,medium,c,0.9,,,11,,,,,,,,0,,low_gt
64,65,bath_mat,326,bath mat,high,f,0.9,0.355,540,270,270,228,22,248,42,0.912,0.8444,1,1.0,ok
65,66,bath_towel,327,bath towel,high,f,0.9,0.34,698,349,349,298,30,319,51,0.9085,0.8539,1,1.0,ok
66,67,bathrobe,329,bathrobe,medium,c,0.9,0.335,84,42,42,39,4,38,3,0.907,0.9286,1,1.0,ok
67,68,bathtub,,,high,f,0.9,,,,,,,,,,,0,,unmapped
68,69,batter_(food),340,batter,weak,r,0.9,,,6,,,,,,,,0,,low_gt
69,70,battery,341,battery,medium,c,0.9,0.365,96,48,48,39,4,44,9,0.907,0.8125,1,1.0,ok
70,71,beachball,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
71,72,bead,358,bead,medium,c,0.9,0.355,84,42,42,10,0,42,32,1.0,0.2381,1,1.0,ok
72,73,bean_curd,4177,tofu,medium,c,0.9,0.345,48,24,24,24,2,22,0,0.9231,1.0,1,1.0,ok
73,74,beanbag,365,beanbag,medium,c,0.9,,,16,,,,,,,,0,,low_gt
74,75,beanie,,,high,f,0.9,,,,,,,,,,,0,,unmapped
75,76,bear,366,bear,high,f,0.9,0.35,1292,646,646,597,53,593,49,0.9185,0.9241,1,0.996,ok
76,77,bed,375,bed,high,f,0.9,0.365,3530,1765,1765,1550,144,1621,215,0.915,0.8782,1,1.0,ok
77,78,bedpan,380,bedpan,weak,r,0.9,,,2,,,,,,,,0,,low_gt
78,79,bedspread,376,bedcover,high,f,0.9,0.355,250,125,125,99,11,114,26,0.9,0.792,1,1.0,ok
79,80,cow,1160,cow,high,f,0.9,0.345,2840,1420,1420,1317,139,1281,103,0.9045,0.9275,1,1.0,ok
80,81,beef_(food),385,beef,high,f,0.9,0.36,280,140,140,131,14,126,9,0.9034,0.9357,1,1.0,ok
81,82,beeper,387,beeper,weak,r,0.9,,,4,,,,,,,,0,,low_gt
82,83,beer_bottle,389,beer bottle,high,f,0.9,0.33,644,322,322,108,11,311,214,0.9076,0.3354,1,0.9524,ok
83,84,beer_can,390,beer can,medium,c,0.9,0.36,120,60,60,18,2,58,42,0.9,0.3,1,1.0,ok
84,85,beetle,395,beetle,weak,r,0.9,,,2,,,,,,,,0,,low_gt
85,86,bell,,,high,f,0.9,,,,,,,,,,,0,,unmapped
86,87,bell_pepper,398,bell pepper,high,f,0.9,0.365,666,333,333,28,1,332,305,0.9655,0.0841,1,1.0,ok
87,88,belt,400,belt,high,f,0.9,,3882,1941,1941,,,,,,,0,0.7654,unreachable
88,89,belt_buckle,401,belt buckle,high,f,0.9,0.35,734,367,367,37,4,363,330,0.9024,0.1008,1,0.9655,ok
89,90,bench,402,bench,high,f,0.9,0.365,3844,1922,1922,780,78,1844,1142,0.9091,0.4058,1,1.0,ok
90,91,beret,406,beret,medium,c,0.9,,,18,,,,,,,,0,,low_gt
91,92,bib,410,bib,medium,c,0.9,0.38,162,81,81,7,0,81,74,1.0,0.0864,1,1.0,ok
92,93,Bible,412,bible,weak,r,0.9,,,1,,,,,,,,0,,low_gt
93,94,bicycle,414,bicycle,high,f,0.9,0.35,3704,1852,1852,1042,99,1753,810,0.9132,0.5626,1,1.0,ok
94,95,visor,4372,visor,high,f,0.9,,860,430,430,,,,,,,0,0.6599,unreachable
95,96,billboard,428,billboard,high,f,0.9,0.35,494,247,247,107,9,238,140,0.9224,0.4332,1,1.0,ok
96,97,binder,431,binder,medium,c,0.9,0.37,188,94,94,16,1,93,78,0.9412,0.1702,1,1.0,ok
97,98,binoculars,432,binocular,medium,c,0.9,,42,21,21,,,,,,,0,0.6364,unreachable
98,99,bird,437,bird,high,f,0.9,0.36,3642,1821,1821,1130,73,1748,691,0.9393,0.6205,1,1.0,ok
99,100,birdfeeder,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
100,101,birdbath,442,birdbath,medium,c,0.9,,,12,,,,,,,,0,,low_gt
101,102,birdcage,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
102,103,birdhouse,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
103,104,birthday_cake,446,birthday cake,high,f,0.9,0.335,488,244,244,237,22,222,7,0.9151,0.9713,1,1.0,ok
104,105,birthday_card,448,birthday card,weak,r,0.9,,,7,,,,,,,,0,,low_gt
105,106,pirate_flag,3069,pirate flag,weak,r,0.9,,,1,,,,,,,,0,,low_gt
106,107,black_sheep,456,black sheep,medium,c,0.9,0.35,80,40,40,37,4,36,3,0.9024,0.925,1,1.0,ok
107,108,blackberry,457,blackberry,medium,c,0.9,,80,40,40,,,,,,,0,0.8571,unreachable
108,109,blackboard,459,blackboard,high,f,0.9,0.355,208,104,104,11,1,103,93,0.9167,0.1058,1,1.0,ok
109,110,blanket,462,blanket,high,f,0.9,0.36,3342,1671,1671,1114,114,1557,557,0.9072,0.6667,1,1.0,ok
110,111,blazer,463,sports coat,medium,c,0.9,,98,49,49,,,,,,,0,0.6667,unreachable
111,112,blender,465,blender,high,f,0.9,0.37,486,243,243,100,9,234,143,0.9174,0.4115,1,1.0,ok
112,113,blimp,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
113,114,blinker,469,flasher,high,f,0.9,,484,242,242,,,,,,,0,0.625,unreachable
114,115,blouse,476,blouse,high,f,0.9,,542,271,271,,,,,,,0,0.8627,unreachable
115,116,blueberry,484,blueberry,high,f,0.9,0.36,208,104,104,58,4,100,46,0.9355,0.5577,1,1.0,ok
116,117,gameboard,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
117,118,boat,491,boat,high,f,0.9,0.34,3516,1758,1758,1484,133,1625,274,0.9177,0.8441,1,1.0,ok
118,119,bob,496,bobfloat,weak,r,0.9,,,1,,,,,,,,0,,low_gt
119,120,bobbin,3344,reel,medium,c,0.9,,96,48,48,,,,,,,0,0.5169,unreachable
120,121,bobby_pin,1994,hairgrip,medium,c,0.9,,,14,,,,,,,,0,,low_gt
121,122,boiled_egg,501,boiled egg,medium,c,0.9,0.38,80,40,40,5,0,40,35,1.0,0.125,1,1.0,ok
122,123,bolo_tie,503,bolo tie,weak,r,0.9,,,1,,,,,,,,0,,low_gt
123,124,deadbolt,1272,deadbolt,medium,c,0.9,,74,37,37,,,,,,,0,0.75,unreachable
124,125,bolt,504,bolt,high,f,0.9,0.38,3020,1510,1510,78,8,1502,1432,0.907,0.0517,1,0.95,ok
125,126,bonnet,510,bonnet,weak,r,0.9,,,6,,,,,,,,0,,low_gt
126,127,book,512,book,high,f,0.9,0.355,3806,1903,1903,592,51,1852,1311,0.9207,0.3111,1,1.0,ok
127,128,bookcase,514,bookcase,medium,c,0.9,0.36,140,70,70,49,5,65,21,0.9074,0.7,1,1.0,ok
128,129,booklet,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
129,130,bookmark,516,bookmark,weak,r,0.9,,,7,,,,,,,,0,,low_gt
130,131,boom_microphone,519,boom microphone,weak,r,0.9,,,5,,,,,,,,0,,low_gt
131,132,boot,521,boot,high,f,0.9,,2812,1406,1406,,,,,,,0,0.8,unreachable
132,133,bottle,525,bottle,high,f,0.9,0.405,3802,1901,1901,22,2,1899,1879,0.9167,0.0116,1,1.0,ok
133,134,bottle_opener,527,bottle opener,medium,c,0.9,,,15,,,,,,,,0,,low_gt
134,135,bouquet,531,bouquet,medium,c,0.9,0.34,56,28,28,25,2,26,3,0.9259,0.8929,1,1.0,ok
135,136,bow_(weapon),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
136,137,bow_(decorative_ribbons),,,high,f,0.9,,,,,,,,,,,0,,unmapped
137,138,bow-tie,535,bow tie,high,f,0.9,0.365,468,234,234,36,3,231,198,0.9231,0.1538,1,0.9667,ok
138,139,bowl,537,bowl,high,f,0.9,0.4,3844,1922,1922,31,3,1919,1891,0.9118,0.0161,1,1.0,ok
